FI Doc No;FI Doc Date;Posting Date;Document Type;Document Type Desc;PO No;PO Line No;Vendor;Vendor Description;Vendor Invoice No;Project Nr.;Project Description;WBS;WBS Description;G/L Account;G/L Account Desc;Cost Center;Cost Center Desc;Product Desc;Item Text;Document Header Text;Payment Terms;Net Due Date;Invoice Amount Legal Entity currency;Creation date;SAP Invoice No.;Investment Profile;Account Group (Cora Level 1);Account Sub Group (Cora Level 2);Account (Cora Level 3);Legal Entity Currency Code;Value in document currency;Document currency Code;Quantity;Personnel Number;PO Final Invoice indicator;Value Type;Miro Invoice #;Goods Received Value
616401481341330012025;2025-04-17;2025-04-17;WE;Goods receipt;P000941818;2;10245288;ENVIPA ENGINEERING G;;C.32.03665.300.1;;C.32.03665.300.162.111;C-Process external;212203801;DIA GR/IR NON-TRADE;;;;1. NT BCMP Moderation K9 Risikoanalysen;;;;2552.22;2025-04-17;5009105572;capex;6;6.2;6.2.11-C;EUR;2552.22;EUR;0;0;N;;5009105572;
616403333498801342025;2025-04-28;2025-04-29;;;;0;;-;;C.32.03665.300.1;;C.32.03665.300.152.111;C-Process internal;;;;;;;;;;7300.00;2025-04-29;11097422;capex;5;5.2;5.2.11-C;EUR;7300.00;EUR;50.000;0;;;11097422;
616403304137244772024;2024-05-13;2024-05-17;;;;0;;-;;C.32.03665.300.1;;C.32.03665.300.152.121;C-Process Automation internal;;;;;;;;;;7242.00;2024-05-17;10251280;capex;5;5.2;5.2.12-C;EUR;7242.00;EUR;51.000;0;;;10251280;
616403297112906262024;2024-02-29;2024-02-29;;;;0;;-;;C.32.03665.300.1;;C.32.03665.300.152.151;C-SHE internal;;;;;;;;;;362.50;2024-02-29;10019343;capex;5;5.2;5.2.15-C;EUR;362.50;EUR;2.500;0;;;10019343;
616403274387904282023;2023-05-02;2023-05-25;;;;0;;-;;C.32.03665.300.1;;C.32.03665.300.152.141;C-Qualification internal;;;;;;;;;;560.00;2023-05-25;9224325;capex;5;5.2;5.2.14-C;EUR;560.00;EUR;4.000;0;;;9224325;
616403267389980232023;2023-02-28;2023-02-28;;;;0;;-;;C.32.03665.300.1;;C.32.03665.300.181.101;C-User team;;;;;;Support BCMP Chemie Feb;;;;15836.00;2023-02-28;;capex;8;8.1;8.1.10-C;EUR;15836.00;EUR;185.000;0;;;;
616403327940234522025;2025-02-26;2025-02-26;;;;0;;-;;C.32.03665.300.1;;C.32.03665.300.152.111;C-Process internal;;;;;;;;;;20732.00;2025-02-26;10949707;capex;5;5.2;5.2.11-C;EUR;20732.00;EUR;142.000;0;;;10949707;
616403333401436062025;2025-04-21;2025-04-28;;;;0;;-;;C.32.03665.300.1;;C.32.03665.300.152.111;C-Process internal;;;;;;;;;;2920.00;2025-04-28;11095623;capex;5;5.2;5.2.11-C;EUR;2920.00;EUR;20.000;0;;;11095623;
616401476302840012025;2025-03-17;2025-03-17;WE;Goods receipt;9110205564;6;10406034;SPIEGLTEC GMBH CONSU;;C.32.03665.300.1;;C.32.03665.300.162.111;C-Process external;212203801;DIA GR/IR NON-TRADE;;;;5. NT BCMP TPK Prozess Verlaengerung;;;;65932.69;2025-03-17;5008997167;capex;6;6.2;6.2.11-C;EUR;65932.69;EUR;0;0;N;;5008997167;
616403247551756862022;2022-06-20;2022-06-20;;;;0;;-;;C.32.03665.300.1;;C.32.03665.300.152.121;C-Process Automation internal;;;;;;;;;;194.00;;8002641;capex;5;5.2;5.2.12-C;EUR;194.00;EUR;2.000;0;;;8002641;
616403340761082252025;2025-07-21;2025-07-25;;;;0;;-;;C.32.03665.300.1;;C.32.03665.300.152.121;C-Process Automation internal;;;;;;;;;;7592.00;2025-07-25;11283055;capex;5;5.2;5.2.12-C;EUR;7592.00;EUR;52.000;0;;;11283055;
616401420901330022024;2024-03-07;2024-03-07;WE;Goods receipt;9110217423;2;10114676;GS GEBAEUDESERVICE G;;C.32.00734.442.0;;C.32.00734.442.073.121;Sonstige Nebenkosten (Capex);212203801;DIA GR/IR NON-TRADE;;;;1.NT Baureinigung E400-100;;;;10497.04;2024-03-07;5007862689;capex;7;7.3;7.3.12-C;EUR;10497.04;EUR;0;0;N;;5007862689;
616401325701350012022;2022-04-19;2022-04-19;WE;Goods receipt;9110167163;3;10117706;AIRITSYSTEMS GMBH;;C.32.00734.442.0;;C.32.00734.442.062.201;Extern Spezialisten;212203801;DIA GR/IR NON-TRADE;;;;2.NT L1C44XP Awaro Support;;;;242.25;;5005908894;capex;6;6.2;6.2.20-C;EUR;242.25;EUR;0;0;Y;;5005908894;
616403268115960472023;2023-03-07;2023-03-07;;;;0;;-;;C.32.04212.900.0;;C.32.04212.900.052.101;Roche Team Bau;;;;;;;;;;140.00;2023-03-07;8929752;capex;5;5.2;5.2.10-C;EUR;140.00;EUR;1.000;0;;;8929752;
616403243720571102022;2022-04-29;2022-04-29;;;;0;;-;;C.32.00734.442.0;;C.32.00734.442.052.101;Roche Team Bau;;;;;;;;;;306.00;;7836629;capex;5;5.2;5.2.10-C;EUR;306.00;EUR;2.000;0;;;7836629;
616401377140040012023;2023-04-24;2023-04-24;WE;Goods receipt;9110229698;1;10116237;DANDL GMBH;;C.32.00734.442.0;;C.32.00734.442.073.121;Sonstige Nebenkosten (Capex);212203801;DIA GR/IR NON-TRADE;;;;L1C44xP Projektergebnisbericht Technikze;;;;2343.50;2023-04-24;5006962915;capex;7;7.3;7.3.12-C;EUR;2343.50;EUR;0;0;N;;5006962915;
616401318029360012022;2022-02-28;2022-02-28;WE;Goods receipt;9110190944;1;10113852;GHB CONSULT GMBH;;C.32.00398.221.0;;C.32.00398.221.062.101;Bau (extern);212203801;DIA GR/IR NON-TRADE;;;;L221BP Bodengutachten BA2;;;;2040.00;;5005755118;capex;6;6.2;6.2.10-C;EUR;2040.00;EUR;0;0;N;;5005755118;
616401406169030012023;2023-11-28;2023-11-28;WE;Goods receipt;9110215377;1;10110498;ELEKTRO KREUTZPOINTN;;C.32.00734.442.0;;C.32.00734.442.024.181;Elektroinstallationen;212203801;DIA GR/IR NON-TRADE;;;;L1C44xP: ELT-Leistungen;;;;250000.00;2023-11-28;5007568966;capex;2;2.4;2.4.18-C;EUR;250000.00;EUR;0;0;N;;5007568966;
616401356179940012022;2022-11-23;2022-11-23;WE;Goods receipt;9110211857;1;10111310;SIEMENS AG;;C.32.00734.442.0;;C.32.00734.442.026.191;Medien;212203801;DIA GR/IR NON-TRADE;;;;L1C44xP: MSR;;;;18000.00;;5006543420;capex;2;2.6;2.6.19-C;EUR;18000.00;EUR;0;0;N;;5006543420;
616401251261550022020;2020-12-08;2020-12-08;WE;Goods receipt;9110167026;2;10113074;REINHART SCHOCH GMBH;;C.32.00398.221.0;;C.32.00398.221.073.999;Sonstige Nebenkosten (KST);212203801;DIA GR/IR NON-TRADE;;;;Roche Tuerschild 90x180;;;;0.00;;5004446946;capex;0;0.0;0.0.00-O;EUR;231.12;EUR;0;0;N;;5004446946;
616402019374400092019;2019-09-18;2019-09-18;;;;0;;-;;C.32.07825.221.0;;C.32.07825.221.022.101;Bau;;;;;;Aussenanlagen Umgestaltung sind Kosten/PO600033488;;;;-500.00;;;capex;2;2.2;2.2.10-C;EUR;-500.00;;0;0;;;;
616401124118450022018;2018-03-26;2018-03-26;WE;Goods receipt;6000251193;20;;-;;C.32.07825.221.0;;C.32.07825.221.024.171;Gebäudeautomation;212203801;DIA GR/IR NON-TRADE;;;;1.NT. Zusaetzliche Terminals und Meldeger;;;;700.00;;5001945906;capex;2;2.4;2.4.17-C;EUR;700.00;;0;0;N;;5001945906;
616401131977000012018;2018-05-29;2018-05-29;WE;Goods receipt;6000346044;10;;-;;C.32.07825.221.0;;C.32.07825.221.028.221;Ausbau;212203801;DIA GR/IR NON-TRADE;;;;L221BP G221 E200 Malerarbeiten Tueren;;;;-4000.00;;5002108046;capex;2;2.8;2.8.22-C;EUR;-4000.00;;0;0;N;;5002108046;
616401088989770022017;2017-07-25;2017-07-25;WE;Goods receipt;6000276689;20;;-;;C.32.07825.221.0;;C.32.07825.221.028.229;Ausbau (Kst);212203801;DIA GR/IR NON-TRADE;;;;L221BP E100+200 Malerarbeiten;;;;3000.00;;5001393218;capex;2;2.8;2.8.22-O;EUR;3000.00;;0;0;N;;5001393218;
616401098537060012017;2017-10-06;2017-10-06;WE;Goods receipt;6000264687;20;10109489;LINDNER SE;;C.32.07825.221.0;;C.32.07825.221.028.239;Trockenbau (Kst);212203801;DIA GR/IR NON-TRADE;;;;L221BP Trockenbauarbeiten E200;;;;9000.00;;5001549928;capex;2;2.8;2.8.23-O;EUR;9000.00;;0;0;Y;;5001549928;
616401095320540012017;2017-09-11;2017-09-11;WE;Goods receipt;6000264763;10;;-;;C.32.07825.221.0;;C.32.07825.221.036.121;Büromöbel;212203801;DIA GR/IR NON-TRADE;;;;L221BP Bueromoebel Tische;;;;4269.50;;5001493247;capex;3;3.6;3.6.12-C;EUR;4269.50;;0;0;N;;5001493247;
616401096077320012017;2017-09-15;2017-09-15;WE;Goods receipt;6000268759;10;;-;;C.32.07825.221.0;;C.32.07825.221.036.129;Büromöbel (Kst);212203801;DIA GR/IR NON-TRADE;;;;L221BP R131/132 Akustikelemente;;;;779.68;;5001505866;capex;3;3.6;3.6.12-O;EUR;779.68;;0;0;N;;5001505866;
616403115991651762017;2017-02-23;2017-02-23;;;;0;;-;;C.32.07825.221.0;;C.32.07825.221.050.101;Bau;;;;;;;;;;700.00;;1049991;capex;0;0.0;0.0.00-C;EUR;0.00;;7.000;0;;;1049991;
616403144685591282018;2018-08-27;2018-09-10;;;;0;;-;;C.32.07825.221.0;;C.32.07825.221.050.131;Projektmanagement (Intern);;;;;;;;;;1200.00;;2619542;capex;0;0.0;0.0.00-C;EUR;0.00;;20.000;0;;;2619542;
616403113289911642016;2016-12-19;2016-12-20;;;;0;;-;;C.32.07825.221.0;;C.32.07825.221.050.131;Projektmanagement (Intern);;;;;;;;;;5180.00;;906337;capex;0;0.0;0.0.00-C;EUR;0.00;;37.000;0;;;906337;
616403143098691702018;2018-07-27;2018-08-10;;;;0;;-;;C.32.07825.221.0;;C.32.07825.221.050.131;Projektmanagement (Intern);;;;;;;;;;300.00;;2539276;capex;0;0.0;0.0.00-C;EUR;0.00;;5.000;0;;;2539276;
616403006582350022015;2015-12-14;2015-12-14;;;;0;;-;;C.32.07825.221.0;;C.32.07825.221.050.241;Labor (Intern);;;;;;;;;;222.00;;214027;capex;0;0.0;0.0.00-C;EUR;0.00;;2.000;0;;;214027;
616403131859320952018;2018-01-30;2018-01-31;;;;0;;-;;C.32.07825.221.0;;C.32.07825.221.050.241;Labor (Intern);;;;;;;;;;700.00;;1964070;capex;0;0.0;0.0.00-C;EUR;0.00;;7.000;0;;;1964070;
616403096714580022016;2016-09-28;2016-09-26;;;;0;;-;;C.32.07825.221.0;;C.32.07825.221.050.241;Labor (Intern);;;;;;;;;;400.00;;709758;capex;0;0.0;0.0.00-C;EUR;0.00;;4.000;0;;;709758;
616403116708617342017;2017-03-13;2017-03-15;;;;0;;-;;C.32.07825.221.0;;C.32.07825.221.050.241;Labor (Intern);;;;;;;;;;1600.00;;1113090;capex;0;0.0;0.0.00-C;EUR;0.00;;16.000;0;;;1113090;
616403093149190022016;2016-09-13;2016-09-13;;;;0;;-;;C.32.07825.221.0;;C.32.07825.221.050.241;Labor (Intern);;;;;;;;;;100.00;;683973;capex;0;0.0;0.0.00-C;EUR;0.00;;1.000;0;;;683973;
616401116051680052018;2018-01-23;2018-01-23;WE;Goods receipt;7950989251;80;10111962;FERCHAU ENGINEERING;;C.32.07825.221.0;;C.32.07825.221.060.109;Bau (Extern) (Kst);212203801;DIA GR/IR NON-TRADE;;;;CAD-Leistungen;;;;4875.00;;5001782894;capex;0;0.0;0.0.00-O;EUR;4875.00;;0;0;;;5001782894;
616401100985300012017;2017-10-24;2017-10-24;WE;Goods receipt;6000276803;10;;-;;C.32.07825.221.0;;C.32.07825.221.060.131;Projektmanagement (Extern);212203801;DIA GR/IR NON-TRADE;;;;L221BP E100+200 PCE Leistung Phase 1;;;;8000.00;;5001588172;capex;0;0.0;0.0.00-C;EUR;8000.00;;0;0;N;;5001588172;
616401149856770022018;2018-10-17;2018-10-17;KP;Account maintenance;6000050361;90;10116758;DR HEINEKAMP;;C.32.07825.221.0;;C.32.07825.221.060.241;Labor (Extern);212203801;DIA GR/IR NON-TRADE;;;;5. NA LC221BP Nutzerwechsel E300/400 ost;;;;-50.00;;5400016334;capex;0;0.0;0.0.00-C;EUR;-50.00;;0;0;N;;5400016334;
616401321521460012022;2022-03-22;2022-03-22;WE;Goods receipt;9110196633;2;10110283;STOEGMUELLER;;C.32.02617.651.0;;C.32.02617.651.022.121;Montagebau Stahl;212203801;DIA GR/IR NON-TRADE;;;;L2C651P Stahlbauarbeiten;;;;7000.00;;5005825476;capex;2;2.2;2.2.12-C;EUR;7000.00;EUR;0;0;N;;5005825476;
616403204160685032020;2020-12-01;2020-12-22;;;;0;;-;;C.32.02617.651.0;;C.32.02617.651.052.131;Roche Team PM & Service;;;;;;;;;;735.00;;6091033;capex;5;5.2;5.2.13-C;EUR;735.00;EUR;5.000;0;;;6091033;
616403252775316832022;2022-08-26;2022-08-26;;;;0;;-;;C.32.02617.651.0;;C.32.02617.651.052.131;Roche Team PM & Service;;;;;;;;;;110.00;;8233685;capex;5;5.2;5.2.13-C;EUR;110.00;EUR;1.000;0;;;8233685;
616401280784650012021;2021-06-17;2021-06-17;WE;Goods receipt;9110167011;1;10111032;R CON INGENIEURBUERO;;C.32.02617.651.0;;C.32.02617.651.062.101;Extern Bau;212203801;DIA GR/IR NON-TRADE;;;;L2C651P Tragwerksplanung inkl. Nebenkost;;;;1870.00;;5005014872;capex;6;6.2;6.2.10-C;EUR;1870.00;EUR;0;0;N;;5005014872;
616401295003190042021;2021-09-22;2021-09-22;WE;Goods receipt;9110166504;20;10234590;KOERBL & FENEBERG GM;;C.32.02617.651.0;;C.32.02617.651.062.161;Extern Elektro;212203801;DIA GR/IR NON-TRADE;;;;L2C651P Elektroplanung DD-CC;;;;11000.00;;5005296885;capex;6;6.2;6.2.16-C;EUR;11000.00;EUR;0;0;Y;;5005296885;
616401313412840052022;2022-01-28;2022-01-28;WE;Goods receipt;9110182961;14;10110071;CAT GMBH;;C.32.02617.651.0;;C.32.02617.651.062.191;Extern CM;212203801;DIA GR/IR NON-TRADE;;;;1.NT L2C651P Fachbauleitung TGA;;;;1610.73;;5005665368;capex;6;6.2;6.2.19-C;EUR;1610.73;EUR;0;0;N;;5005665368;
616401304383410032021;2021-11-24;2021-11-24;WE;Goods receipt;9110185580;6;10118064;INGENIEURBUERO LEONH;;C.32.02617.651.0;;C.32.02617.651.062.201;Extern Spezialisten;212203801;DIA GR/IR NON-TRADE;;;;2. NT zusaetzl. Stunden L2C651P DD-Phase;;;;1175.00;;5005482715;capex;6;6.2;6.2.20-C;EUR;1175.00;EUR;0;0;N;;5005482715;
616403250553482482022;2022-07-18;2022-07-26;;;;0;;-;;C.32.00730.442.0;;C.32.00730.442.052.101;Bau Intern;;;;;;;;;;994.50;;8135010;capex;5;5.2;5.2.10-C;EUR;994.50;EUR;6.500;0;;;8135010;
616403174477787252019;2019-11-26;2019-11-26;;;;0;;-;;C.32.00730.442.0;;C.32.00730.442.052.131;PM & Service Intern;;;;;;;;;;126.00;;4646956;capex;5;5.2;5.2.13-C;EUR;0.00;;2.000;0;;;4646956;
616403136858847342018;2018-04-27;2018-04-30;;;;0;;-;;C.32.00730.442.0;;C.32.00730.442.052.131;PM & Service Intern;;;;;;;;;;780.00;;2232376;capex;5;5.2;5.2.13-C;EUR;0.00;;13.000;0;;;2232376;
616403238370550742022;2022-02-21;2022-02-25;;;;0;;-;;C.32.00730.442.0;;C.32.00730.442.052.141;Qualifizierung Intern;;;;;;;;;;980.00;;7598683;capex;5;5.2;5.2.14-C;EUR;980.00;EUR;10.000;0;;;7598683;
616403183764074232020;2020-03-31;2020-03-31;;;;0;;-;;C.32.00730.442.0;;C.32.00730.442.052.171;TGA Intern;;;;;;;;;;2940.00;;5109163;capex;5;5.2;5.2.17-C;EUR;2940.00;EUR;20.000;0;;;5109163;
616401177253790012019;2019-05-23;2019-05-23;WE;Goods receipt;6000510948;20;10114148;BCI GMBH & CO KG;;C.32.00730.442.0;;C.32.00730.442.062.101;Bau Extern;212203801;DIA GR/IR NON-TRADE;;;;L44xAP Planung Bau DD1;;;;10000.00;;5003015482;capex;6;6.2;6.2.10-C;EUR;10000.00;;0;0;N;;5003015482;
616401322349100012022;2022-03-28;2022-03-28;KP;Account maintenance;6000597636;10;10115203;TECTUS;;C.32.00730.444.0;;C.32.00730.444.023.111;Spenglerarbeiten / Schlosserarbeiten;212203801;DIA GR/IR NON-TRADE;;;;L44XAP/B100 Spengler;;;;-5030.96;;5400044314;capex;2;2.3;2.3.11-C;EUR;-5030.96;EUR;0;0;N;;5400044314;
616401287063330012021;2021-07-28;2021-07-28;WE;Goods receipt;9110180249;1;10170497;DACHTECHNIK WINDSCHU;;C.32.00730.444.0;;C.32.00730.444.023.111;Spenglerarbeiten / Schlosserarbeiten;212203801;DIA GR/IR NON-TRADE;;;;L44XAP Spengler Abdicht. Vakuumpumpenrau;;;;15000.00;;5005140951;capex;2;2.3;2.3.11-C;EUR;15000.00;EUR;0;0;N;;5005140951;
616401303144580012021;2021-11-16;2021-11-16;WE;Goods receipt;6000672508;40;10112003;BILFINGER OKI ISOLIE;;C.32.00730.444.0;;C.32.00730.444.025.171;Dämmungen (HLKK-Installationen);212203801;DIA GR/IR NON-TRADE;;;;3.NT L44XAP Promataverkleidung RLT;;;;-3675.78;;5005457860;capex;2;2.5;2.5.17-C;EUR;-3675.78;EUR;0;0;Y;;5005457860;
623401516170690052025;2025-12-04;2025-12-04;WE;Goods receipt;P001311879;6;10109943;ED ZUEBLIN AG;;C.49.00513.240.0;;C.49.00513.240.024.171;Gebäudeautomation;212203801;DIA GR/IR NON-TRADE;;;;LBS1M -  Gebaeudeautomation;;;;378907.29;2025-12-04;5009809974;capex;2;2.4;2.4.17-C;EUR;378907.29;;0;0;N;;5009809974;
616403013184550022016;2016-02-08;2016-03-04;;;;0;;-;;C.32.07825.221.0;;C.32.07825.221.050.131;Projektmanagement (Intern);;;;;;;;;;210.00;;348768;capex;0;0.0;0.0.00-C;EUR;0.00;;3.500;0;;;348768;
623401463152230012024;2024-12-18;2024-12-18;WE;Goods receipt;P000843551;1;10426806;DREES + SOMMER SE;;C.49.00513.240.0;;C.49.00513.240.062.171;HLKK Ext Eng;212203801;DIA GR/IR NON-TRADE;;;;TPK HKLS CD BD DD Phase;;;;37348.80;2024-12-18;5008742305;capex;6;6.2;6.2.17-C;EUR;37348.80;EUR;0;0;N;;5008742305;
616401268091420032021;2021-03-29;2021-03-29;WE;Goods receipt;6000792097;150;10113166;INGENIEURBUERO MARKU;;C.32.02617.651.0;;C.32.02617.651.062.171;Extern HLKK;212203801;DIA GR/IR NON-TRADE;;;;L2C651P CD/BD TGA.GA.Planung;;;;7000.00;;5004770929;capex;6;6.2;6.2.17-C;EUR;7000.00;EUR;0;0;N;;5004770929;
616401231477050012020;2020-07-24;2020-07-24;WE;Goods receipt;6000752353;10;10082814;EFAFLEX TOR + SICHER;;C.32.00730.444.0;;C.32.00730.444.022.201;Anbauten Ebene 100;212203801;DIA GR/IR NON-TRADE;;;;L44XAP B3.3 Tore Anbauten E100;;;;4000.00;;5004066881;capex;2;2.2;2.2.20-C;EUR;4000.00;EUR;0;0;N;;5004066881;
623401498507360112025;2025-08-12;2025-08-12;WE;Goods receipt;P001311879;18;10109943;ED ZUEBLIN AG;;C.49.00513.240.0;;C.49.00513.240.062.101;Bau Ext Eng;212203801;DIA GR/IR NON-TRADE;;;;LBS1M -  Engineering Cost;;;;239466.94;2025-08-12;5009461464;capex;6;6.2;6.2.10-C;EUR;239466.94;EUR;0;0;N;;5009461464;
616403008663970022016;2016-01-15;2016-01-15;;;;0;;-;;C.32.07825.221.0;;C.32.07825.221.050.241;Labor (Intern);;;;;;;;;;420.00;;253264;capex;0;0.0;0.0.00-C;EUR;0.00;;3.000;0;;;253264;
616403206221893472021;2021-01-29;2021-01-28;;;;0;;-;;C.32.02617.651.0;;C.32.02617.651.052.171;Roche Team HLKK;;;;;;;;;;450.00;;6169710;capex;5;5.2;5.2.17-C;EUR;450.00;EUR;3.000;0;;;6169710;
616403183764071252020;2020-03-31;2020-03-31;;;;0;;-;;C.32.00730.442.0;;C.32.00730.442.052.151;SGU Intern;;;;;;;;;;595.00;;5109163;capex;5;5.2;5.2.15-C;EUR;595.00;EUR;5.000;0;;;5109163;
623401517351860012025;2025-12-11;2025-12-11;WE;Goods receipt;P001601177;1;10110626;GFI GESELLSCHAFT FUE;;C.49.00513.240.0;;C.49.00513.240.024.101;Elektroanlagen - allgemein;212203801;DIA GR/IR NON-TRADE;;;;LBS1M SV- Abgaenge provisorisch einspeise;;;;1668.81;2025-12-11;5009834160;capex;2;2.4;2.4.10-C;EUR;1668.81;;0;0;N;;5009834160;
623401500355360012025;2025-08-26;2025-08-26;WE;Goods receipt;P001377494;1;10284468;PCC SOLUTIONS GMBH;;C.49.00513.240.0;;C.49.00513.240.062.141;Quali Ext Eng;212203801;DIA GR/IR NON-TRADE;;;;LBS1M Erstellung ROOM Anforderungslisten;;;;977.50;2025-08-26;5009503639;capex;6;6.2;6.2.14-C;EUR;977.50;EUR;0;0;N;;5009503639;
616403224371293232021;2021-08-31;2021-08-31;;;;0;;-;;C.32.00730.442.0;;C.32.00730.442.052.131;PM & Service Intern;;;;;;;;;;134.00;;6971439;capex;5;5.2;5.2.13-C;EUR;134.00;EUR;2.000;0;;;6971439;
616403171834713142019;2019-10-14;2019-10-21;;;;0;;-;;C.32.00730.442.0;;C.32.00730.442.052.161;Elektro Intern;;;;;;;;;;3640.00;;4519798;capex;5;5.2;5.2.16-C;EUR;0.00;;35.000;0;;;4519798;
616403260358102552022;2022-11-30;2022-11-30;;;;0;;-;;C.32.00730.442.0;;C.32.00730.442.052.101;Bau Intern;;;;;;;;;;153.00;;8596237;capex;5;5.2;5.2.10-C;EUR;153.00;EUR;1.000;0;;;8596237;
616403143098692032018;2018-07-27;2018-08-10;;;;0;;-;;C.32.00730.442.0;;C.32.00730.442.052.131;PM & Service Intern;;;;;;;;;;1300.00;;2539276;capex;5;5.2;5.2.13-C;EUR;0.00;;13.000;0;;;2539276;
616401281829910012021;2021-06-24;2021-06-24;WE;Goods receipt;6000606498;20;10110071;CAT GMBH;;C.32.00730.442.0;;C.32.00730.442.062.191;CM Extern;212203801;DIA GR/IR NON-TRADE;;;;1.NA / Mehraufwand OBL;;;;4000.00;;5005035404;capex;6;6.2;6.2.19-C;EUR;4000.00;EUR;0;0;N;;5005035404;
616403219891250802021;2021-07-02;2021-07-06;;;;0;;-;;C.32.00730.442.0;;C.32.00730.442.052.161;Elektro Intern;;;;;;;;;;380.00;;6765243;capex;5;5.2;5.2.16-C;EUR;380.00;EUR;4.000;0;;;6765243;
616401287057220012021;2021-07-28;2021-07-28;WE;Goods receipt;6000596056;20;10110498;ELEKTRO KREUTZPOINTN;;C.32.00730.444.0;;C.32.00730.444.013.101;Baustellen Einrichtungen ( El Wasser B;212203801;DIA GR/IR NON-TRADE;;;;1.NA L44XAP Baustrom Bauzeitenverlaeng.;;;;1000.00;;5005140675;capex;1;1.3;1.3.10-C;EUR;1000.00;EUR;0;0;N;;5005140675;
616401416992470022024;2024-02-13;2024-02-13;WE;Goods receipt;9110194871;3;10384016;ORTNER GES MBH;;C.32.02617.651.0;;C.32.02617.651.025.131;Lüftungsanlagen;212203801;DIA GR/IR NON-TRADE;;;;1.NT L2C651P Raumkuehlung R.281;;;;18434.43;2024-02-13;5007784951;capex;2;2.5;2.5.13-C;EUR;18434.43;EUR;0;0;N;;5007784951;
616403238225555482022;2022-02-21;2022-02-24;;;;0;;-;;C.32.00730.442.0;;C.32.00730.442.052.131;PM & Service Intern;;;;;;;;;;1650.00;;7587950;capex;5;5.2;5.2.13-C;EUR;1650.00;EUR;15.000;0;;;7587950;
616403151699122392018;2018-12-19;2018-12-20;;;;0;;-;;C.32.00730.442.0;;C.32.00730.442.052.131;PM & Service Intern;;;;;;;;;;60.00;;3525866;capex;5;5.2;5.2.13-C;EUR;0.00;;1.000;0;;;3525866;
616403183204642782020;2020-03-23;2020-03-25;;;;0;;-;;C.32.00730.442.0;;C.32.00730.442.073.129;Nebenkosten (Kosten);;;;;;;;;;0.00;;5071613;capex;7;7.3;7.3.12-O;EUR;168.00;EUR;0;0;;;5071613;
616403140439873712018;2018-06-25;2018-06-29;;;;0;;-;;C.32.07825.221.0;;C.32.07825.221.050.101;Bau;;;;;;;;;;1100.00;;2413839;capex;0;0.0;0.0.00-C;EUR;0.00;;11.000;0;;;2413839;
623403342460220712025;2025-08-11;2025-08-11;;;;0;;-;;C.49.00568.001.0;;C.49.00568.001.052.131;PM Service Int Eng;;;;;;;;;;2920.00;2025-08-11;11315232;capex;5;5.2;5.2.13-C;EUR;2920.00;EUR;20.000;0;;;11315232;
623401498507360022025;2025-08-12;2025-08-12;WE;Goods receipt;P001311879;2;10109943;ED ZUEBLIN AG;;C.49.00513.240.0;;C.49.00513.240.014.101;Anpassung an bestehende Gebäude;212203801;DIA GR/IR NON-TRADE;;;;LBS1M - Abbruch- und Demontagearbeiten;;;;203638.09;2025-08-12;5009461464;capex;1;1.4;1.4.10-C;EUR;203638.09;;0;0;N;;5009461464;
616401025656770012016;2016-05-11;2016-05-11;WE;Goods receipt;6000078914;10;;-;;C.32.07825.221.0;;C.32.07825.221.060.101;Bau (Extern);212203801;DIA GR/IR NON-TRADE;;;;L221BP E03.1 Ph.2.1 CD Planung;;;;720.00;;5000527031;capex;0;0.0;0.0.00-C;EUR;720.00;;0;0;N;;5000527031;
616403255529884432022;2022-09-26;2022-09-29;;;;0;;-;;C.32.03028.651.0;;C.32.03028.651.052.121;Roche Team MSR;;;;;;;;;;191.25;;8356004;capex;5;5.2;5.2.12-C;EUR;191.25;EUR;1.250;0;;;8356004;
616403321214631882024;2024-11-05;2024-11-30;;;;0;;-;;C.32.03391.252.0;;C.32.03391.252.052.121;MSR Intern;;;;;;;;;;1136.00;2024-11-29;10712578;capex;5;5.2;5.2.12-C;EUR;1136.00;EUR;8.000;0;;;10712578;
616403311462001462024;2024-08-06;2024-08-07;;;;0;;-;;C.32.03391.252.0;;C.32.03391.252.052.241;Techn. Service Intern;;;;;;;;;;624.00;2024-08-07;10489109;capex;5;5.2;5.2.24-C;EUR;624.00;EUR;6.000;0;;;10489109;
616403224263950032021;2021-08-03;2021-08-30;;;;0;;-;;C.32.03028.999.0;;C.32.03028.999.052.139;PI - interne Planung;;;3251601054;OPAL;;;;;;0.00;;6960807;capex;5;5.2;5.2.13-O;EUR;196.00;EUR;0;0;;;6960807;
616403307751981222024;2024-06-27;2024-06-27;;;;0;;-;;C.32.03391.252.0;;C.32.03391.252.081.101;Userteam (Invest);;;;;;LS761P;;;;13143.52;2024-06-27;;capex;8;8.1;8.1.10-C;EUR;13143.52;EUR;178.000;0;;;;
616401379271780012023;2023-03-09;2023-05-09;IR;;9110227100;1;10114307;NTT GERMANY AG + CO;0000009300341801;C.32.04123.001.0;;C.32.04123.001.024.171;IT Infrastruktur;212203801;DIA GR/IR NON-TRADE;;;;Catalyst 9166I AP;;45 DAYS NET;2023-04-23;-3471.99;2023-05-09;5109949033;capex;2;2.4;2.4.17-C;EUR;-3471.99;;0;0;N;;5109949033;0.00
